Order_ID,Order_Date,Category,City,Price,Quantity,Revenue,Year,Month,Day,Weekday,Product
7335,2025-11-17,Electronics,Bangalore,1986,2,3972,2025,11,17,Monday,Keyboard
7336,2025-05-29,Sports,Chennai,470,2,940,2025,5,29,Thursday,Bag
7337,2025-12-18,Sports,Delhi,4901,9,44109,2025,12,18,Thursday,Watch
7338,2025-01-15,Sports,Bangalore,1368,2,2736,2025,1,15,Wednesday,Tablet
7339,2024-12-21,Groceries,Delhi,4123,6,24738,2024,12,21,Saturday,Tablet
7340,2025-11-06,Clothing,Hyderabad,153,5,765,2025,11,6,Thursday,Headphones
7341,2024-09-10,Sports,Delhi,4160,9,37440,2024,9,10,Tuesday,Tablet
7342,2025-01-05,Groceries,Chennai,257,1,257,2025,1,5,Sunday,Keyboard
7343,2025-05-23,Clothing,Bangalore,4969,10,49690,2025,5,23,Friday,Phone
7344,2025-04-11,Groceries,Hyderabad,1919,4,7676,2025,4,11,Friday,Keyboard
7345,2025-12-28,Groceries,Chennai,3998,5,19990,2025,12,28,Sunday,Tablet
7346,2026-01-24,Sports,Bangalore,831,4,3324,2026,1,24,Saturday,Watch
7347,2026-03-08,Furniture,Chennai,3039,1,3039,2026,3,8,Sunday,Laptop
7348,2025-03-08,Sports,Delhi,3853,5,19265,2025,3,8,Saturday,TV
7349,2026-06-06,Sports,Delhi,757,2,1514,2026,6,6,Saturday,Shoes
7350,2025-11-23,Furniture,Delhi,4320,2,8640,2025,11,23,Sunday,Phone
7351,2026-02-17,Sports,Delhi,2039,6,12234,2026,2,17,Tuesday,Tablet
7352,2024-07-13,Groceries,Delhi,411,9,3699,2024,7,13,Saturday,Watch
7353,2025-08-19,Groceries,Hyderabad,4551,6,27306,2025,8,19,Tuesday,Tablet
7354,2025-08-10,Furniture,Delhi,3710,3,11130,2025,8,10,Sunday,Headphones
7355,2024-11-28,Groceries,Chennai,3607,10,36070,2024,11,28,Thursday,Keyboard
7356,2025-07-15,Electronics,Hyderabad,2978,5,14890,2025,7,15,Tuesday,Shoes
7357,2025-05-19,Electronics,Chennai,2226,9,20034,2025,5,19,Monday,Keyboard
7358,2025-05-30,Groceries,Delhi,2604,5,13020,2025,5,30,Friday,Watch
7359,2026-01-02,Sports,Bangalore,2329,1,2329,2026,1,2,Friday,TV
7360,2025-03-23,Groceries,Hyderabad,1948,10,19480,2025,3,23,Sunday,Watch
7361,2026-04-07,Electronics,Delhi,529,2,1058,2026,4,7,Tuesday,Camera
7362,2025-10-09,Groceries,Mumbai,2820,9,25380,2025,10,9,Thursday,Headphones
7363,2026-04-03,Furniture,Chennai,3504,6,21024,2026,4,3,Friday,Phone
7364,2025-03-08,Clothing,Mumbai,1355,1,1355,2025,3,8,Saturday,Shoes
7365,2026-01-08,Clothing,Delhi,3384,4,13536,2026,1,8,Thursday,Laptop
7366,2025-12-21,Furniture,Delhi,2589,4,10356,2025,12,21,Sunday,Laptop
7367,2024-12-07,Electronics,Chennai,4489,4,17956,2024,12,7,Saturday,Phone
7368,2025-03-22,Furniture,Delhi,4321,8,34568,2025,3,22,Saturday,Phone
7369,2025-07-03,Sports,Bangalore,2442,10,24420,2025,7,3,Thursday,TV
7370,2025-08-25,Groceries,Delhi,2148,10,21480,2025,8,25,Monday,Keyboard
7371,2026-01-07,Furniture,Mumbai,4369,1,4369,2026,1,7,Wednesday,Tablet
7372,2024-12-21,Sports,Hyderabad,3641,7,25487,2024,12,21,Saturday,Tablet
7373,2025-01-14,Groceries,Bangalore,3801,1,3801,2025,1,14,Tuesday,TV
7374,2025-04-13,Groceries,Mumbai,2237,4,8948,2025,4,13,Sunday,Headphones
7375,2025-02-01,Clothing,Mumbai,2796,5,13980,2025,2,1,Saturday,Bag
7376,2026-03-05,Sports,Hyderabad,4107,8,32856,2026,3,5,Thursday,TV
7377,2025-07-25,Furniture,Bangalore,3394,9,30546,2025,7,25,Friday,TV
7378,2025-06-24,Furniture,Bangalore,4823,4,19292,2025,6,24,Tuesday,Shoes
7379,2026-02-06,Clothing,Mumbai,4333,7,30331,2026,2,6,Friday,TV
7380,2026-06-11,Groceries,Mumbai,2794,5,13970,2026,6,11,Thursday,Phone
7381,2025-04-24,Clothing,Bangalore,823,5,4115,2025,4,24,Thursday,Headphones
7382,2024-07-07,Sports,Hyderabad,2852,9,25668,2024,7,7,Sunday,Shoes
7383,2025-04-19,Groceries,Mumbai,2415,1,2415,2025,4,19,Saturday,Bag
7384,2026-02-06,Furniture,Mumbai,739,4,2956,2026,2,6,Friday,Bag
7385,2025-01-12,Electronics,Delhi,3727,10,37270,2025,1,12,Sunday,TV
7386,2025-01-14,Groceries,Hyderabad,4909,8,39272,2025,1,14,Tuesday,Laptop
7387,2024-08-17,Furniture,Chennai,4514,2,9028,2024,8,17,Saturday,Shoes
7388,2026-03-18,Furniture,Hyderabad,1071,6,6426,2026,3,18,Wednesday,Bag
7389,2025-11-03,Sports,Delhi,1665,4,6660,2025,11,3,Monday,Phone
7390,2025-10-22,Groceries,Delhi,2781,6,16686,2025,10,22,Wednesday,Laptop
7391,2024-10-26,Furniture,Chennai,3948,9,35532,2024,10,26,Saturday,Watch
7392,2025-07-23,Clothing,Hyderabad,1753,6,10518,2025,7,23,Wednesday,Bag
7393,2025-11-12,Electronics,Delhi,3364,10,33640,2025,11,12,Wednesday,TV
7394,2024-11-28,Clothing,Chennai,909,1,909,2024,11,28,Thursday,Camera
7395,2025-02-02,Furniture,Bangalore,2215,4,8860,2025,2,2,Sunday,Headphones
7396,2025-10-08,Electronics,Bangalore,1531,6,9186,2025,10,8,Wednesday,Shoes
7397,2024-07-18,Groceries,Mumbai,1641,4,6564,2024,7,18,Thursday,Shoes
7398,2026-02-14,Sports,Chennai,1492,5,7460,2026,2,14,Saturday,Headphones
7399,2026-01-03,Groceries,Hyderabad,1602,6,9612,2026,1,3,Saturday,Tablet
7400,2025-01-06,Groceries,Bangalore,4162,7,29134,2025,1,6,Monday,Phone
7401,2024-08-28,Clothing,Bangalore,4341,4,17364,2024,8,28,Wednesday,Camera
7402,2026-05-21,Clothing,Mumbai,267,6,1602,2026,5,21,Thursday,Headphones
7403,2024-08-07,Groceries,Chennai,2760,7,19320,2024,8,7,Wednesday,Tablet
7404,2024-06-30,Furniture,Bangalore,2840,1,2840,2024,6,30,Sunday,Camera
7405,2025-08-16,Electronics,Delhi,3710,3,11130,2025,8,16,Saturday,Phone
7406,2025-12-12,Sports,Mumbai,2145,5,10725,2025,12,12,Friday,Watch
7407,2025-01-31,Sports,Bangalore,816,1,816,2025,1,31,Friday,Tablet
7408,2025-09-27,Groceries,Mumbai,3023,1,3023,2025,9,27,Saturday,Watch
7409,2025-05-26,Furniture,Bangalore,4310,8,34480,2025,5,26,Monday,Keyboard
7410,2026-05-19,Sports,Delhi,4561,1,4561,2026,5,19,Tuesday,Shoes
7411,2025-11-15,Furniture,Bangalore,4846,3,14538,2025,11,15,Saturday,Tablet
7412,2024-08-03,Sports,Delhi,2297,1,2297,2024,8,3,Saturday,Shoes
7413,2025-08-01,Furniture,Hyderabad,3188,9,28692,2025,8,1,Friday,Watch
7414,2024-09-11,Electronics,Hyderabad,2706,3,8118,2024,9,11,Wednesday,Keyboard
7415,2024-11-12,Groceries,Mumbai,1750,2,3500,2024,11,12,Tuesday,Watch
7416,2025-08-08,Groceries,Hyderabad,3376,8,27008,2025,8,8,Friday,Tablet
7417,2025-05-16,Groceries,Bangalore,396,7,2772,2025,5,16,Friday,Laptop
7418,2024-08-24,Electronics,Chennai,3166,1,3166,2024,8,24,Saturday,Camera
7419,2025-06-18,Sports,Chennai,2979,7,20853,2025,6,18,Wednesday,Watch
7420,2025-06-09,Electronics,Bangalore,1866,4,7464,2025,6,9,Monday,Phone
7421,2026-06-16,Groceries,Delhi,2482,3,7446,2026,6,16,Tuesday,TV
7422,2025-02-10,Furniture,Bangalore,4035,10,40350,2025,2,10,Monday,Laptop
7423,2024-07-03,Sports,Mumbai,3042,10,30420,2024,7,3,Wednesday,Tablet
7424,2025-05-19,Sports,Hyderabad,4380,7,30660,2025,5,19,Monday,Watch
7425,2026-05-23,Groceries,Hyderabad,1797,9,16173,2026,5,23,Saturday,Laptop
7426,2024-10-12,Groceries,Mumbai,4863,4,19452,2024,10,12,Saturday,Shoes
7427,2024-08-03,Sports,Delhi,3490,1,3490,2024,8,3,Saturday,Bag
7428,2025-11-06,Groceries,Mumbai,1116,4,4464,2025,11,6,Thursday,Keyboard
7429,2025-09-21,Groceries,Chennai,2171,5,10855,2025,9,21,Sunday,TV
7430,2026-02-21,Clothing,Mumbai,4639,5,23195,2026,2,21,Saturday,Keyboard
7431,2025-10-05,Clothing,Delhi,611,9,5499,2025,10,5,Sunday,Watch
7432,2026-06-18,Electronics,Bangalore,4221,4,16884,2026,6,18,Thursday,Tablet
7433,2026-01-28,Groceries,Chennai,2354,1,2354,2026,1,28,Wednesday,TV
7434,2026-04-01,Clothing,Bangalore,2297,1,2297,2026,4,1,Wednesday,Bag
7435,2025-08-29,Sports,Hyderabad,507,1,507,2025,8,29,Friday,Headphones
7436,2025-03-25,Groceries,Hyderabad,586,3,1758,2025,3,25,Tuesday,Watch
7437,2025-11-16,Electronics,Hyderabad,1348,5,6740,2025,11,16,Sunday,Phone
7438,2026-06-25,Furniture,Mumbai,4924,2,9848,2026,6,25,Thursday,Shoes
7439,2026-02-18,Furniture,Bangalore,3776,1,3776,2026,2,18,Wednesday,Bag
7440,2025-08-09,Groceries,Mumbai,1682,3,5046,2025,8,9,Saturday,Keyboard
7441,2026-01-10,Furniture,Chennai,3596,8,28768,2026,1,10,Saturday,Laptop
7442,2025-06-11,Clothing,Hyderabad,4959,8,39672,2025,6,11,Wednesday,Shoes
7443,2025-08-24,Clothing,Chennai,4816,3,14448,2025,8,24,Sunday,Keyboard
7444,2024-07-15,Furniture,Hyderabad,4222,9,37998,2024,7,15,Monday,Keyboard
7445,2025-10-29,Furniture,Delhi,2475,10,24750,2025,10,29,Wednesday,Tablet
7446,2024-09-28,Sports,Delhi,2827,3,8481,2024,9,28,Saturday,TV
7447,2024-10-08,Sports,Chennai,3334,1,3334,2024,10,8,Tuesday,Laptop
7448,2025-12-16,Sports,Delhi,458,10,4580,2025,12,16,Tuesday,Watch
7449,2025-08-21,Electronics,Mumbai,937,5,4685,2025,8,21,Thursday,Keyboard
7450,2024-09-16,Electronics,Delhi,2423,8,19384,2024,9,16,Monday,Laptop
7451,2025-06-07,Clothing,Hyderabad,2170,10,21700,2025,6,7,Saturday,Bag
7452,2025-11-10,Furniture,Bangalore,445,3,1335,2025,11,10,Monday,Tablet
7453,2024-11-06,Clothing,Hyderabad,2611,8,20888,2024,11,6,Wednesday,Bag
7454,2025-04-21,Furniture,Hyderabad,3073,1,3073,2025,4,21,Monday,Bag
7455,2025-02-27,Groceries,Bangalore,1181,8,9448,2025,2,27,Thursday,Keyboard
7456,2025-10-25,Clothing,Delhi,4094,5,20470,2025,10,25,Saturday,Laptop
7457,2025-10-20,Furniture,Chennai,2403,8,19224,2025,10,20,Monday,TV
7458,2025-10-05,Groceries,Delhi,4396,6,26376,2025,10,5,Sunday,Tablet
7459,2024-10-06,Furniture,Delhi,4330,2,8660,2024,10,6,Sunday,Camera
7460,2025-05-15,Sports,Mumbai,3210,4,12840,2025,5,15,Thursday,Laptop
7461,2024-10-19,Groceries,Delhi,1642,4,6568,2024,10,19,Saturday,Keyboard
7462,2025-03-20,Furniture,Chennai,1385,2,2770,2025,3,20,Thursday,Camera
7463,2025-06-25,Clothing,Delhi,619,7,4333,2025,6,25,Wednesday,Bag
7464,2025-09-16,Clothing,Hyderabad,820,3,2460,2025,9,16,Tuesday,Shoes
7465,2026-05-25,Groceries,Delhi,2536,3,7608,2026,5,25,Monday,Watch
7466,2026-05-17,Sports,Hyderabad,4416,5,22080,2026,5,17,Sunday,Bag
7467,2025-09-24,Furniture,Chennai,1949,8,15592,2025,9,24,Wednesday,Laptop
7468,2025-06-02,Clothing,Delhi,3614,8,28912,2025,6,2,Monday,Headphones
7469,2025-12-27,Clothing,Delhi,861,6,5166,2025,12,27,Saturday,Laptop
7470,2025-07-08,Furniture,Delhi,4073,4,16292,2025,7,8,Tuesday,Camera
7471,2025-05-09,Furniture,Mumbai,4736,6,28416,2025,5,9,Friday,Laptop
7472,2026-06-02,Electronics,Chennai,962,4,3848,2026,6,2,Tuesday,Watch
7473,2024-11-21,Sports,Bangalore,2905,1,2905,2024,11,21,Thursday,Tablet
7474,2025-12-08,Groceries,Mumbai,3078,10,30780,2025,12,8,Monday,Keyboard
7475,2024-10-03,Electronics,Mumbai,4826,1,4826,2024,10,3,Thursday,TV
7476,2025-12-02,Clothing,Mumbai,1549,8,12392,2025,12,2,Tuesday,Camera
7477,2024-08-23,Clothing,Chennai,2800,3,8400,2024,8,23,Friday,Watch
7478,2025-06-08,Electronics,Hyderabad,4631,9,41679,2025,6,8,Sunday,Shoes
7479,2025-03-30,Sports,Delhi,4059,5,20295,2025,3,30,Sunday,TV
7480,2025-07-17,Furniture,Bangalore,3672,10,36720,2025,7,17,Thursday,Headphones
7481,2026-03-05,Clothing,Hyderabad,303,2,606,2026,3,5,Thursday,Laptop
7482,2024-11-08,Sports,Bangalore,308,7,2156,2024,11,8,Friday,Watch
7483,2025-11-18,Electronics,Bangalore,4878,6,29268,2025,11,18,Tuesday,Laptop
7484,2024-08-27,Clothing,Hyderabad,1603,9,14427,2024,8,27,Tuesday,Laptop
7485,2026-01-26,Electronics,Mumbai,3770,9,33930,2026,1,26,Monday,Laptop
7486,2025-12-11,Furniture,Mumbai,2173,8,17384,2025,12,11,Thursday,Laptop
7487,2026-06-09,Electronics,Mumbai,4656,7,32592,2026,6,9,Tuesday,TV
7488,2026-04-02,Sports,Hyderabad,2274,8,18192,2026,4,2,Thursday,Camera
7489,2025-05-12,Electronics,Mumbai,358,2,716,2025,5,12,Monday,Camera
7490,2025-04-05,Electronics,Chennai,1042,4,4168,2025,4,5,Saturday,Tablet
7491,2024-07-17,Furniture,Delhi,2606,2,5212,2024,7,17,Wednesday,Phone
7492,2025-01-12,Sports,Bangalore,2061,5,10305,2025,1,12,Sunday,Keyboard
7493,2025-08-25,Clothing,Hyderabad,4115,2,8230,2025,8,25,Monday,Headphones
7494,2025-10-19,Furniture,Mumbai,3745,6,22470,2025,10,19,Sunday,Camera
7495,2024-08-13,Clothing,Delhi,2893,8,23144,2024,8,13,Tuesday,Camera
7496,2026-01-17,Electronics,Bangalore,3582,2,7164,2026,1,17,Saturday,Watch
7497,2025-08-27,Furniture,Mumbai,1386,9,12474,2025,8,27,Wednesday,Shoes
7498,2025-12-21,Sports,Bangalore,2729,2,5458,2025,12,21,Sunday,Headphones
7499,2025-07-10,Furniture,Delhi,4788,2,9576,2025,7,10,Thursday,Bag
7500,2025-08-05,Furniture,Delhi,3630,1,3630,2025,8,5,Tuesday,Headphones
7501,2025-07-31,Sports,Delhi,1463,5,7315,2025,7,31,Thursday,Tablet
7502,2025-11-07,Clothing,Mumbai,1973,1,1973,2025,11,7,Friday,Phone
7503,2024-09-26,Sports,Mumbai,3710,7,25970,2024,9,26,Thursday,Laptop
7504,2024-08-26,Electronics,Bangalore,2755,7,19285,2024,8,26,Monday,Laptop
7505,2025-11-28,Clothing,Mumbai,1294,2,2588,2025,11,28,Friday,TV
7506,2025-05-14,Electronics,Bangalore,933,1,933,2025,5,14,Wednesday,Bag
7507,2025-04-28,Clothing,Chennai,1450,8,11600,2025,4,28,Monday,Watch
7508,2024-12-08,Sports,Chennai,4461,5,22305,2024,12,8,Sunday,Tablet
7509,2026-05-13,Furniture,Delhi,4988,2,9976,2026,5,13,Wednesday,Keyboard
7510,2025-09-22,Furniture,Bangalore,4341,10,43410,2025,9,22,Monday,TV
7511,2024-07-02,Groceries,Bangalore,1905,1,1905,2024,7,2,Tuesday,Laptop
7512,2025-07-26,Groceries,Chennai,562,1,562,2025,7,26,Saturday,TV
7513,2024-11-27,Groceries,Delhi,1552,5,7760,2024,11,27,Wednesday,Bag
7514,2026-02-20,Clothing,Delhi,920,7,6440,2026,2,20,Friday,Watch
7515,2024-09-10,Electronics,Mumbai,1378,2,2756,2024,9,10,Tuesday,Camera
7516,2025-05-13,Groceries,Bangalore,4290,8,34320,2025,5,13,Tuesday,Bag
7517,2026-04-18,Electronics,Bangalore,835,10,8350,2026,4,18,Saturday,Tablet
7518,2024-12-24,Clothing,Delhi,3983,4,15932,2024,12,24,Tuesday,Phone
7519,2025-08-24,Sports,Hyderabad,1485,1,1485,2025,8,24,Sunday,Camera
7520,2025-09-16,Groceries,Bangalore,168,9,1512,2025,9,16,Tuesday,Phone
7521,2024-07-23,Furniture,Delhi,2797,7,19579,2024,7,23,Tuesday,TV
7522,2025-02-02,Electronics,Delhi,3528,5,17640,2025,2,2,Sunday,Bag
7523,2025-11-09,Groceries,Delhi,4666,10,46660,2025,11,9,Sunday,Shoes
7524,2025-03-08,Sports,Chennai,4260,6,25560,2025,3,8,Saturday,Tablet
7525,2025-01-14,Furniture,Chennai,4192,1,4192,2025,1,14,Tuesday,Shoes
7526,2025-04-25,Electronics,Delhi,2328,5,11640,2025,4,25,Friday,Headphones
7527,2026-04-17,Furniture,Delhi,3288,1,3288,2026,4,17,Friday,Laptop
7528,2024-09-20,Furniture,Mumbai,103,1,103,2024,9,20,Friday,Headphones
7529,2026-03-01,Sports,Bangalore,2116,7,14812,2026,3,1,Sunday,Camera
7530,2025-03-25,Furniture,Chennai,3080,3,9240,2025,3,25,Tuesday,Bag
7531,2025-05-02,Groceries,Hyderabad,2857,1,2857,2025,5,2,Friday,Laptop
7532,2025-09-09,Sports,Chennai,1893,6,11358,2025,9,9,Tuesday,TV
7533,2025-05-11,Electronics,Mumbai,3240,3,9720,2025,5,11,Sunday,TV
7534,2025-06-03,Electronics,Chennai,181,1,181,2025,6,3,Tuesday,Laptop
7535,2026-03-02,Groceries,Mumbai,1673,7,11711,2026,3,2,Monday,Tablet
7536,2024-11-09,Groceries,Delhi,1424,9,12816,2024,11,9,Saturday,Keyboard
7537,2025-09-27,Clothing,Bangalore,3354,3,10062,2025,9,27,Saturday,Phone
7538,2026-03-12,Furniture,Delhi,3011,2,6022,2026,3,12,Thursday,TV
7539,2024-10-05,Clothing,Delhi,2503,10,25030,2024,10,5,Saturday,TV
7540,2024-07-12,Clothing,Chennai,1106,1,1106,2024,7,12,Friday,Tablet
7541,2026-03-05,Sports,Chennai,2362,8,18896,2026,3,5,Thursday,Camera
7542,2024-07-15,Furniture,Chennai,3494,4,13976,2024,7,15,Monday,Watch
7543,2024-08-29,Groceries,Mumbai,1468,6,8808,2024,8,29,Thursday,Bag
7544,2026-05-05,Clothing,Delhi,2381,4,9524,2026,5,5,Tuesday,TV
7545,2025-04-13,Clothing,Chennai,809,10,8090,2025,4,13,Sunday,TV
7546,2025-06-09,Furniture,Hyderabad,3429,5,17145,2025,6,9,Monday,Shoes
7547,2025-06-01,Sports,Chennai,727,9,6543,2025,6,1,Sunday,Camera
7548,2024-12-31,Furniture,Delhi,4948,5,24740,2024,12,31,Tuesday,Keyboard
7549,2024-09-20,Clothing,Mumbai,215,3,645,2024,9,20,Friday,Watch
7550,2026-05-02,Furniture,Hyderabad,1000,9,9000,2026,5,2,Saturday,Tablet
7551,2025-12-01,Sports,Bangalore,2651,5,13255,2025,12,1,Monday,Shoes
7552,2025-01-24,Sports,Chennai,3569,10,35690,2025,1,24,Friday,Phone
7553,2025-04-22,Sports,Hyderabad,4944,8,39552,2025,4,22,Tuesday,Watch
7554,2024-07-24,Clothing,Delhi,3557,10,35570,2024,7,24,Wednesday,Camera
7555,2025-04-12,Furniture,Mumbai,3510,2,7020,2025,4,12,Saturday,Headphones
7556,2026-05-25,Clothing,Mumbai,571,9,5139,2026,5,25,Monday,Phone
7557,2025-09-17,Sports,Chennai,446,6,2676,2025,9,17,Wednesday,Bag
7558,2025-01-17,Furniture,Hyderabad,2144,10,21440,2025,1,17,Friday,Shoes
7559,2026-03-11,Sports,Mumbai,1215,3,3645,2026,3,11,Wednesday,Camera
7560,2025-10-18,Groceries,Delhi,4138,10,41380,2025,10,18,Saturday,Bag
7561,2024-11-10,Groceries,Hyderabad,910,2,1820,2024,11,10,Sunday,Tablet
7562,2024-07-15,Electronics,Bangalore,1261,5,6305,2024,7,15,Monday,TV
7563,2025-04-19,Furniture,Hyderabad,3357,8,26856,2025,4,19,Saturday,Camera
7564,2026-01-20,Sports,Chennai,1084,3,3252,2026,1,20,Tuesday,Watch
7565,2024-11-23,Groceries,Mumbai,4622,5,23110,2024,11,23,Saturday,Camera
7566,2025-08-10,Sports,Hyderabad,1036,5,5180,2025,8,10,Sunday,Tablet
7567,2025-09-09,Electronics,Chennai,4524,1,4524,2025,9,9,Tuesday,TV
7568,2024-11-03,Sports,Chennai,1755,10,17550,2024,11,3,Sunday,Shoes
7569,2026-06-19,Groceries,Chennai,1259,1,1259,2026,6,19,Friday,Bag
7570,2025-03-26,Sports,Chennai,2278,10,22780,2025,3,26,Wednesday,Keyboard
7571,2026-06-08,Clothing,Mumbai,3831,1,3831,2026,6,8,Monday,Phone
7572,2024-12-12,Groceries,Hyderabad,3957,5,19785,2024,12,12,Thursday,Bag
7573,2024-10-02,Sports,Delhi,4080,8,32640,2024,10,2,Wednesday,Watch
7574,2024-11-04,Furniture,Mumbai,3534,5,17670,2024,11,4,Monday,Phone
7575,2025-05-12,Clothing,Delhi,628,9,5652,2025,5,12,Monday,TV
7576,2025-06-09,Groceries,Chennai,4992,7,34944,2025,6,9,Monday,Phone
7577,2025-01-11,Groceries,Delhi,3164,9,28476,2025,1,11,Saturday,Bag
7578,2026-03-01,Clothing,Delhi,2919,7,20433,2026,3,1,Sunday,Watch
7579,2026-04-10,Sports,Chennai,2285,2,4570,2026,4,10,Friday,Tablet
7580,2025-12-30,Sports,Bangalore,675,5,3375,2025,12,30,Tuesday,Watch
7581,2025-09-29,Furniture,Mumbai,2313,4,9252,2025,9,29,Monday,TV
7582,2025-11-26,Clothing,Delhi,3309,1,3309,2025,11,26,Wednesday,Phone
7583,2025-07-18,Sports,Bangalore,4558,6,27348,2025,7,18,Friday,Keyboard
7584,2026-01-03,Sports,Bangalore,3250,7,22750,2026,1,3,Saturday,Tablet
7585,2025-02-12,Groceries,Hyderabad,2117,9,19053,2025,2,12,Wednesday,Shoes
7586,2025-05-07,Groceries,Chennai,2897,6,17382,2025,5,7,Wednesday,TV
7587,2026-06-09,Furniture,Chennai,3975,2,7950,2026,6,9,Tuesday,Shoes
7588,2025-10-28,Groceries,Bangalore,4161,6,24966,2025,10,28,Tuesday,Keyboard
7589,2025-03-28,Electronics,Bangalore,748,5,3740,2025,3,28,Friday,Keyboard
7590,2026-01-18,Clothing,Chennai,2353,1,2353,2026,1,18,Sunday,TV
7591,2025-12-02,Groceries,Hyderabad,3331,8,26648,2025,12,2,Tuesday,Laptop
7592,2025-09-19,Electronics,Bangalore,2948,10,29480,2025,9,19,Friday,Phone
7593,2024-12-11,Groceries,Delhi,1360,1,1360,2024,12,11,Wednesday,Keyboard
7594,2026-05-16,Clothing,Delhi,1874,5,9370,2026,5,16,Saturday,Shoes
7595,2024-07-15,Electronics,Delhi,1081,7,7567,2024,7,15,Monday,Tablet
7596,2025-07-25,Sports,Delhi,3212,8,25696,2025,7,25,Friday,Bag
7597,2024-10-15,Electronics,Bangalore,2183,5,10915,2024,10,15,Tuesday,Keyboard
7598,2024-11-05,Groceries,Mumbai,215,1,215,2024,11,5,Tuesday,Headphones
7599,2025-12-03,Clothing,Bangalore,2762,10,27620,2025,12,3,Wednesday,Watch
7600,2024-10-06,Electronics,Mumbai,2014,1,2014,2024,10,6,Sunday,Shoes
7601,2025-10-09,Electronics,Mumbai,4394,1,4394,2025,10,9,Thursday,Laptop
7602,2025-03-13,Furniture,Chennai,4602,7,32214,2025,3,13,Thursday,Camera
7603,2025-08-10,Furniture,Hyderabad,4203,6,25218,2025,8,10,Sunday,Headphones
7604,2025-12-18,Sports,Mumbai,685,6,4110,2025,12,18,Thursday,Bag
7605,2024-10-30,Sports,Hyderabad,3737,7,26159,2024,10,30,Wednesday,Headphones
7606,2025-09-12,Furniture,Hyderabad,2816,2,5632,2025,9,12,Friday,Camera
7607,2025-08-15,Groceries,Chennai,4959,10,49590,2025,8,15,Friday,Shoes
7608,2024-11-28,Clothing,Delhi,561,7,3927,2024,11,28,Thursday,Laptop
7609,2025-06-10,Furniture,Mumbai,2988,10,29880,2025,6,10,Tuesday,Keyboard
7610,2025-03-09,Electronics,Chennai,2433,4,9732,2025,3,9,Sunday,Watch
7611,2025-11-01,Groceries,Mumbai,1678,1,1678,2025,11,1,Saturday,Headphones
7612,2025-12-02,Clothing,Bangalore,3229,10,32290,2025,12,2,Tuesday,Headphones
7613,2024-11-28,Groceries,Hyderabad,3192,3,9576,2024,11,28,Thursday,Tablet
7614,2025-11-15,Furniture,Hyderabad,1559,8,12472,2025,11,15,Saturday,TV
7615,2025-05-12,Groceries,Mumbai,1258,3,3774,2025,5,12,Monday,TV
7616,2026-02-18,Electronics,Delhi,1707,10,17070,2026,2,18,Wednesday,Headphones
7617,2025-08-19,Furniture,Chennai,4543,10,45430,2025,8,19,Tuesday,Laptop
7618,2026-01-25,Furniture,Mumbai,3219,7,22533,2026,1,25,Sunday,TV
7619,2024-11-28,Clothing,Delhi,858,5,4290,2024,11,28,Thursday,Tablet
7620,2025-04-21,Electronics,Delhi,3613,1,3613,2025,4,21,Monday,Camera
7621,2025-11-28,Clothing,Mumbai,3243,2,6486,2025,11,28,Friday,Shoes
7622,2024-12-14,Furniture,Chennai,4022,1,4022,2024,12,14,Saturday,Headphones
7623,2024-11-03,Electronics,Mumbai,2410,6,14460,2024,11,3,Sunday,Shoes
7624,2024-11-21,Clothing,Delhi,1148,5,5740,2024,11,21,Thursday,TV
7625,2024-10-31,Sports,Bangalore,4053,7,28371,2024,10,31,Thursday,Laptop
7626,2025-07-09,Furniture,Delhi,4619,7,32333,2025,7,9,Wednesday,Laptop
7627,2025-10-04,Electronics,Chennai,1166,8,9328,2025,10,4,Saturday,Bag
7628,2025-01-09,Clothing,Hyderabad,3949,10,39490,2025,1,9,Thursday,Tablet
7629,2025-11-06,Sports,Chennai,2102,1,2102,2025,11,6,Thursday,Phone
7630,2025-12-11,Sports,Chennai,1823,4,7292,2025,12,11,Thursday,Keyboard
7631,2026-02-11,Groceries,Bangalore,3233,3,9699,2026,2,11,Wednesday,Tablet
7632,2025-08-20,Electronics,Mumbai,1439,10,14390,2025,8,20,Wednesday,Watch
7633,2024-10-18,Furniture,Delhi,2104,1,2104,2024,10,18,Friday,Laptop
7634,2025-09-18,Electronics,Bangalore,465,7,3255,2025,9,18,Thursday,Phone
7635,2025-06-11,Electronics,Bangalore,2565,2,5130,2025,6,11,Wednesday,Bag
7636,2026-01-12,Furniture,Chennai,1393,4,5572,2026,1,12,Monday,Bag
7637,2024-11-09,Clothing,Bangalore,3962,2,7924,2024,11,9,Saturday,Headphones
7638,2025-11-30,Clothing,Chennai,1521,2,3042,2025,11,30,Sunday,Tablet
7639,2025-06-15,Electronics,Bangalore,1678,4,6712,2025,6,15,Sunday,Bag
7640,2025-04-15,Electronics,Mumbai,4499,6,26994,2025,4,15,Tuesday,Camera
7641,2025-02-28,Furniture,Delhi,1646,5,8230,2025,2,28,Friday,Camera
7642,2025-07-22,Electronics,Chennai,1794,5,8970,2025,7,22,Tuesday,Keyboard
7643,2026-03-31,Groceries,Delhi,262,6,1572,2026,3,31,Tuesday,Headphones
7644,2025-05-13,Clothing,Chennai,4161,2,8322,2025,5,13,Tuesday,Tablet
7645,2026-06-13,Sports,Chennai,1638,2,3276,2026,6,13,Saturday,Phone
