Order_ID,Order_Date,Category,City,Price,Quantity,Revenue
8612,2024-09-21,Clothing,Hyderabad,3195,4,12780
8613,2025-06-07,Furniture,Mumbai,4562,10,45620
8614,2025-09-26,Clothing,Hyderabad,3811,2,7622
8615,2025-08-21,Sports,Delhi,1948,2,3896
8616,2025-02-22,Sports,Delhi,1013,10,10130
8617,2026-05-03,Furniture,Delhi,635,9,5715
8618,2025-02-27,Clothing,Delhi,3003,1,3003
8619,2025-04-26,Furniture,Bangalore,771,8,6168
8620,2024-07-09,Groceries,Bangalore,4686,1,4686
8621,2025-07-19,Electronics,Delhi,256,9,2304
8622,2025-04-01,Sports,Hyderabad,852,1,852
8623,2025-06-14,Clothing,Mumbai,4134,8,33072
8624,2024-08-25,Groceries,Delhi,957,8,7656
8625,2025-03-08,Sports,Chennai,2538,9,22842
8626,2024-07-03,Clothing,Delhi,2201,2,4402
8627,2025-12-19,Groceries,Bangalore,2773,2,5546
8628,2026-04-17,Electronics,Hyderabad,4200,10,42000
8629,2026-05-04,Sports,Delhi,4432,3,13296
8630,2025-09-17,Clothing,Hyderabad,4244,5,21220
8631,2025-01-16,Furniture,Bangalore,4953,2,9906
8632,2026-03-20,Groceries,Hyderabad,3583,9,32247
8633,2026-03-21,Electronics,Bangalore,2926,5,14630
8634,2025-11-07,Electronics,Bangalore,2069,1,2069
8635,2025-10-09,Clothing,Chennai,2541,2,5082
8636,2025-07-14,Furniture,Delhi,1954,5,9770
8637,2026-04-30,Sports,Chennai,1212,6,7272
8638,2026-01-19,Groceries,Chennai,4036,3,12108
8639,2026-03-17,Groceries,Bangalore,2694,4,10776
8640,2024-06-30,Electronics,Hyderabad,4537,6,27222
8641,2025-05-19,Clothing,Delhi,2485,2,4970
8642,2024-10-13,Electronics,Chennai,2982,8,23856
8643,2024-12-27,Groceries,Mumbai,3607,8,28856
8644,2024-07-06,Sports,Bangalore,4267,3,12801
8645,2025-04-20,Sports,Bangalore,2555,6,15330
8646,2026-04-26,Clothing,Chennai,4552,5,22760
8647,2025-06-27,Clothing,Delhi,692,7,4844
8648,2026-02-10,Sports,Delhi,1215,1,1215
8649,2025-02-23,Groceries,Hyderabad,2583,6,15498
8650,2025-09-01,Electronics,Delhi,2426,10,24260
8651,2025-11-24,Electronics,Chennai,4718,10,47180
8652,2026-01-26,Groceries,Mumbai,3342,6,20052
8653,2026-06-05,Clothing,Bangalore,1375,3,4125
8654,2025-04-24,Electronics,Hyderabad,569,10,5690
8655,2024-07-08,Furniture,Chennai,1758,9,15822
8656,2025-11-05,Sports,Chennai,565,2,1130
8657,2026-04-04,Furniture,Delhi,3735,7,26145
8658,2026-03-31,Electronics,Mumbai,3885,10,38850
8659,2025-08-08,Clothing,Chennai,2345,2,4690
8660,2024-10-07,Furniture,Chennai,3279,6,19674
8661,2026-01-24,Sports,Hyderabad,3625,1,3625
8662,2025-12-08,Sports,Mumbai,3268,4,13072
8663,2025-09-05,Furniture,Bangalore,3974,4,15896
8664,2024-12-14,Groceries,Bangalore,880,7,6160
8665,2025-02-03,Electronics,Mumbai,3461,2,6922
8666,2025-10-06,Furniture,Hyderabad,3013,10,30130
8667,2026-05-10,Clothing,Hyderabad,2110,2,4220
8668,2025-01-29,Electronics,Hyderabad,3733,3,11199
8669,2026-02-21,Furniture,Chennai,771,10,7710
8670,2025-04-08,Electronics,Mumbai,4390,10,43900
8671,2025-02-09,Electronics,Bangalore,3282,2,6564
8672,2024-08-26,Clothing,Mumbai,2510,2,5020
8673,2026-02-23,Clothing,Hyderabad,1035,5,5175
8674,2026-01-15,Groceries,Hyderabad,330,8,2640
8675,2024-06-28,Electronics,Bangalore,158,7,1106
8676,2025-07-05,Electronics,Bangalore,1048,2,2096
8677,2025-11-21,Sports,Hyderabad,1362,2,2724
8678,2024-08-23,Clothing,Bangalore,2945,8,23560
8679,2024-08-27,Sports,Delhi,1645,1,1645
8680,2024-12-19,Groceries,Chennai,1780,6,10680
8681,2026-01-23,Groceries,Chennai,4082,4,16328
8682,2024-11-13,Groceries,Delhi,4528,1,4528
8683,2025-07-25,Sports,Mumbai,1294,5,6470
8684,2025-06-06,Furniture,Hyderabad,4356,4,17424
8685,2025-09-02,Furniture,Bangalore,907,3,2721
8686,2024-08-17,Clothing,Bangalore,3073,6,18438
8687,2026-05-24,Sports,Mumbai,3522,8,28176
8688,2025-07-08,Electronics,Mumbai,2195,5,10975
8689,2025-06-14,Sports,Hyderabad,173,3,519
8690,2025-08-19,Groceries,Hyderabad,3004,3,9012
8691,2024-09-12,Sports,Mumbai,4666,4,18664
8692,2025-02-22,Sports,Mumbai,3824,2,7648
8693,2025-11-03,Electronics,Delhi,4778,9,43002
8694,2025-01-19,Sports,Hyderabad,1301,8,10408
8695,2025-09-10,Sports,Chennai,1660,1,1660
8696,2025-09-28,Clothing,Delhi,2942,9,26478
8697,2025-03-13,Clothing,Delhi,3151,10,31510
8698,2024-11-04,Clothing,Chennai,1968,3,5904
8699,2025-06-17,Electronics,Bangalore,3164,1,3164
8700,2024-11-01,Furniture,Mumbai,4759,10,47590
8701,2025-08-01,Clothing,Mumbai,4198,9,37782
8702,2025-10-04,Electronics,Delhi,4959,2,9918
8703,2026-03-27,Sports,Hyderabad,4627,10,46270
8704,2025-10-05,Groceries,Hyderabad,3595,1,3595
8705,2025-01-21,Groceries,Delhi,2596,4,10384
8706,2024-07-06,Sports,Chennai,565,5,2825
8707,2025-05-04,Groceries,Delhi,482,4,1928
8708,2026-01-11,Sports,Delhi,4210,9,37890
8709,2025-09-30,Groceries,Delhi,1116,7,7812
8710,2025-08-11,Groceries,Chennai,3478,1,3478
8711,2025-05-26,Furniture,Bangalore,1280,3,3840
8712,2024-08-06,Sports,Mumbai,4098,6,24588
8713,2025-12-07,Electronics,Delhi,4655,6,27930
8714,2026-05-01,Groceries,Delhi,616,6,3696
8715,2026-02-24,Groceries,Hyderabad,3126,4,12504
8716,2026-02-18,Electronics,Mumbai,3865,9,34785
8717,2024-11-18,Groceries,Delhi,3257,5,16285
8718,2025-10-27,Groceries,Bangalore,4907,8,39256
8719,2025-11-17,Sports,Delhi,4515,3,13545
8720,2025-06-11,Furniture,Mumbai,1124,7,7868
8721,2025-12-05,Electronics,Chennai,2776,2,5552
8722,2025-09-18,Groceries,Delhi,1454,5,7270
8723,2025-11-16,Groceries,Chennai,789,4,3156
8724,2024-10-26,Groceries,Delhi,4151,10,41510
8725,2026-01-14,Electronics,Bangalore,4238,5,21190
8726,2024-07-11,Groceries,Bangalore,1019,9,9171
8727,2024-07-10,Groceries,Delhi,1889,10,18890
8728,2026-06-28,Groceries,Chennai,3058,4,12232
8729,2025-03-04,Electronics,Mumbai,4680,9,42120
8730,2024-11-01,Sports,Mumbai,3312,4,13248
8731,2025-10-01,Groceries,Mumbai,776,6,4656
8732,2026-04-22,Sports,Bangalore,672,5,3360
8733,2026-06-24,Sports,Bangalore,398,9,3582
8734,2025-03-19,Furniture,Bangalore,3038,2,6076
8735,2025-01-06,Sports,Hyderabad,3512,6,21072
8736,2024-08-11,Sports,Bangalore,535,7,3745
8737,2026-05-29,Sports,Mumbai,724,5,3620
8738,2026-03-04,Groceries,Chennai,1269,1,1269
8739,2026-02-22,Sports,Mumbai,4880,6,29280
8740,2024-11-16,Clothing,Bangalore,2283,1,2283
8741,2025-06-12,Clothing,Delhi,3226,2,6452
8742,2024-07-21,Electronics,Hyderabad,2794,4,11176
8743,2025-02-16,Clothing,Bangalore,4895,7,34265
8744,2025-09-30,Groceries,Mumbai,620,7,4340
8745,2025-08-19,Groceries,Bangalore,2664,1,2664
8746,2024-08-28,Clothing,Chennai,4142,10,41420
8747,2026-05-08,Sports,Mumbai,467,1,467
8748,2026-02-02,Clothing,Bangalore,2278,7,15946
8749,2025-07-20,Furniture,Bangalore,356,6,2136
8750,2025-06-15,Electronics,Delhi,1345,4,5380
8751,2026-02-06,Electronics,Hyderabad,900,5,4500
8752,2024-11-01,Groceries,Mumbai,1477,5,7385
8753,2025-04-24,Clothing,Delhi,4750,4,19000
8754,2026-01-27,Groceries,Chennai,4729,2,9458
8755,2024-07-21,Furniture,Delhi,2875,10,28750
8756,2025-10-30,Electronics,Delhi,123,8,984
8757,2026-04-27,Groceries,Mumbai,4058,1,4058
8758,2025-06-16,Electronics,Chennai,4056,5,20280
8759,2025-02-23,Clothing,Chennai,1527,1,1527
8760,2025-03-24,Groceries,Hyderabad,3180,1,3180
8761,2025-04-10,Electronics,Hyderabad,3676,10,36760
8762,2026-05-25,Furniture,Hyderabad,3925,6,23550
8763,2026-04-02,Sports,Chennai,1641,1,1641
8764,2024-07-31,Furniture,Chennai,3603,8,28824
8765,2024-11-08,Clothing,Chennai,912,2,1824
8766,2025-03-12,Sports,Hyderabad,2076,6,12456
8767,2026-02-24,Clothing,Delhi,1034,6,6204
8768,2025-06-27,Furniture,Mumbai,4073,10,40730
8769,2025-02-16,Furniture,Mumbai,1422,10,14220
8770,2026-03-21,Electronics,Hyderabad,2671,9,24039
8771,2026-06-03,Groceries,Hyderabad,1258,4,5032
8772,2026-03-29,Sports,Hyderabad,4154,6,24924
8773,2024-11-05,Groceries,Chennai,3980,9,35820
8774,2025-09-05,Groceries,Hyderabad,1583,5,7915
8775,2024-11-22,Sports,Delhi,2595,6,15570
8776,2026-05-12,Groceries,Bangalore,815,2,1630
8777,2024-09-04,Groceries,Delhi,3724,10,37240
8778,2025-01-31,Electronics,Chennai,3744,3,11232
8779,2025-08-30,Electronics,Chennai,4119,7,28833
8780,2025-12-04,Electronics,Hyderabad,2102,1,2102
8781,2025-06-14,Furniture,Delhi,635,4,2540
8782,2026-02-08,Sports,Chennai,374,1,374
8783,2026-06-14,Sports,Delhi,931,5,4655
8784,2025-09-04,Furniture,Bangalore,4739,8,37912
8785,2025-05-05,Sports,Bangalore,4003,8,32024
8786,2024-09-02,Clothing,Chennai,3444,9,30996
8787,2024-08-22,Electronics,Mumbai,661,10,6610
8788,2026-01-01,Clothing,Hyderabad,4234,5,21170
8789,2026-03-09,Groceries,Chennai,1767,9,15903
8790,2025-07-29,Groceries,Delhi,4122,8,32976
8791,2026-01-16,Electronics,Mumbai,1219,3,3657
8792,2026-02-16,Clothing,Bangalore,4085,2,8170
8793,2025-07-31,Sports,Bangalore,3299,3,9897
8794,2025-01-24,Sports,Mumbai,4956,3,14868
8795,2026-06-11,Sports,Mumbai,1167,3,3501
8796,2025-05-09,Furniture,Mumbai,525,3,1575
8797,2025-02-12,Clothing,Delhi,4783,9,43047
8798,2026-01-29,Clothing,Mumbai,139,3,417
8799,2025-09-06,Sports,Mumbai,3998,7,27986
8800,2025-10-12,Groceries,Mumbai,1729,10,17290
8801,2026-04-19,Sports,Delhi,1906,5,9530
8802,2026-06-06,Groceries,Mumbai,1702,2,3404
8803,2025-01-03,Sports,Delhi,964,6,5784
8804,2025-05-06,Furniture,Bangalore,2368,7,16576
8805,2024-11-13,Groceries,Bangalore,441,3,1323
8806,2026-05-07,Groceries,Hyderabad,4859,9,43731
8807,2025-11-12,Groceries,Bangalore,1577,8,12616
8808,2024-11-03,Furniture,Delhi,2245,7,15715
8809,2026-06-19,Electronics,Bangalore,4540,4,18160
8810,2024-10-21,Groceries,Hyderabad,1401,5,7005
8811,2024-08-27,Clothing,Mumbai,4772,4,19088
8812,2025-01-12,Electronics,Mumbai,4888,7,34216
8813,2025-05-18,Furniture,Delhi,4291,10,42910
8814,2026-01-23,Electronics,Bangalore,3424,1,3424
8815,2024-08-27,Sports,Bangalore,727,5,3635
8816,2026-06-23,Clothing,Chennai,2822,3,8466
8817,2026-02-23,Clothing,Mumbai,554,6,3324
8818,2024-10-13,Clothing,Bangalore,4154,7,29078
8819,2025-09-19,Electronics,Chennai,4596,10,45960
8820,2026-04-11,Furniture,Chennai,2751,3,8253
8821,2025-08-24,Electronics,Bangalore,368,6,2208
8822,2026-04-17,Groceries,Mumbai,936,10,9360
8823,2024-07-03,Electronics,Hyderabad,557,7,3899
8824,2025-06-17,Furniture,Chennai,2864,4,11456
8825,2024-11-03,Groceries,Mumbai,871,5,4355
8826,2025-02-16,Sports,Mumbai,4013,8,32104
8827,2025-12-11,Clothing,Mumbai,4460,9,40140
8828,2024-11-25,Furniture,Chennai,3881,8,31048
8829,2025-02-27,Groceries,Chennai,4303,8,34424
8830,2024-09-10,Electronics,Delhi,1184,9,10656
8831,2026-03-18,Clothing,Mumbai,2242,2,4484
8832,2024-12-28,Clothing,Hyderabad,277,6,1662
8833,2026-02-28,Electronics,Delhi,126,4,504
8834,2024-07-18,Electronics,Chennai,782,5,3910
8835,2026-06-19,Furniture,Hyderabad,4124,3,12372
8836,2025-02-13,Groceries,Bangalore,3623,3,10869
8837,2024-08-08,Sports,Bangalore,3999,8,31992
8838,2025-12-03,Electronics,Delhi,1394,6,8364
8839,2026-01-17,Clothing,Delhi,136,9,1224
8840,2025-04-13,Groceries,Bangalore,3754,2,7508
8841,2024-11-24,Sports,Delhi,4948,7,34636
8842,2026-06-25,Groceries,Delhi,2474,2,4948
8843,2025-02-09,Furniture,Mumbai,1931,1,1931
8844,2024-07-04,Clothing,Hyderabad,1613,6,9678
8845,2025-12-29,Furniture,Hyderabad,4176,1,4176
8846,2025-05-23,Clothing,Chennai,3320,7,23240
8847,2025-08-31,Sports,Hyderabad,1911,2,3822
8848,2026-02-03,Furniture,Mumbai,3235,1,3235
8849,2024-12-26,Electronics,Delhi,2767,2,5534
8850,2025-10-19,Furniture,Mumbai,4753,2,9506
8851,2025-04-09,Sports,Delhi,736,1,736
8852,2024-10-15,Clothing,Bangalore,1029,10,10290
8853,2025-07-21,Sports,Chennai,4794,5,23970
8854,2025-09-21,Clothing,Bangalore,2289,9,20601
8855,2024-11-19,Electronics,Mumbai,1955,8,15640
8856,2026-05-12,Sports,Delhi,4523,4,18092
8857,2026-05-14,Furniture,Mumbai,522,9,4698
8858,2026-03-06,Sports,Hyderabad,3102,4,12408
8859,2026-04-02,Sports,Chennai,4000,1,4000
8860,2025-08-17,Electronics,Mumbai,3920,8,31360
8861,2025-01-27,Furniture,Bangalore,1824,2,3648
8862,2025-05-03,Sports,Bangalore,788,1,788
8863,2025-12-28,Electronics,Hyderabad,2095,8,16760
8864,2024-10-28,Furniture,Mumbai,4345,8,34760
8865,2025-06-21,Electronics,Delhi,3806,6,22836
8866,2025-10-13,Electronics,Hyderabad,1177,8,9416
8867,2025-06-06,Furniture,Hyderabad,4441,10,44410
8868,2025-06-17,Furniture,Hyderabad,768,9,6912
8869,2025-01-07,Clothing,Hyderabad,3126,2,6252
8870,2024-09-18,Furniture,Bangalore,3015,6,18090
8871,2025-08-29,Sports,Bangalore,4824,1,4824
8872,2025-01-04,Sports,Mumbai,497,10,4970
8873,2025-10-27,Sports,Hyderabad,3232,5,16160
8874,2025-08-31,Groceries,Hyderabad,4279,4,17116
8875,2025-05-25,Groceries,Mumbai,3887,7,27209
8876,2025-10-21,Sports,Chennai,2445,4,9780
8877,2026-02-20,Clothing,Chennai,397,6,2382
8878,2024-11-28,Groceries,Hyderabad,3416,7,23912
8879,2025-05-07,Furniture,Mumbai,2335,10,23350
8880,2024-08-12,Groceries,Chennai,2780,10,27800
8881,2025-03-28,Clothing,Hyderabad,2797,10,27970
8882,2025-02-22,Sports,Chennai,1191,7,8337
8883,2026-04-15,Groceries,Hyderabad,4477,9,40293
8884,2026-02-25,Furniture,Bangalore,4514,3,13542
8885,2025-08-11,Electronics,Delhi,414,5,2070
8886,2024-07-04,Groceries,Chennai,1714,7,11998
8887,2025-03-14,Furniture,Chennai,270,6,1620
8888,2024-09-27,Groceries,Delhi,4190,3,12570
8889,2026-05-17,Clothing,Bangalore,3953,9,35577
8890,2026-01-21,Groceries,Delhi,4815,10,48150
8891,2024-10-22,Furniture,Hyderabad,4653,2,9306
8892,2025-08-26,Electronics,Delhi,254,4,1016
8893,2025-08-10,Furniture,Hyderabad,4530,4,18120
8894,2026-01-08,Electronics,Delhi,2415,7,16905
8895,2026-06-15,Electronics,Bangalore,781,10,7810
8896,2025-10-17,Sports,Hyderabad,886,1,886
8897,2024-11-07,Electronics,Delhi,4391,3,13173
8898,2025-03-25,Furniture,Delhi,3779,8,30232
8899,2024-08-12,Furniture,Hyderabad,3485,3,10455
8900,2025-08-23,Electronics,Chennai,759,9,6831
8901,2026-05-23,Sports,Mumbai,3597,4,14388
8902,2026-06-02,Sports,Bangalore,521,5,2605
8903,2025-06-03,Groceries,Bangalore,2348,7,16436
8904,2025-04-27,Clothing,Delhi,416,6,2496
8905,2026-02-19,Sports,Bangalore,2009,4,8036
8906,2024-12-28,Electronics,Chennai,772,5,3860
8907,2025-06-28,Clothing,Mumbai,2248,10,22480
8908,2025-12-14,Groceries,Mumbai,3094,6,18564
8909,2024-09-11,Groceries,Delhi,1005,3,3015
8910,2024-09-16,Groceries,Delhi,4971,6,29826
8911,2024-09-12,Furniture,Hyderabad,860,10,8600
8912,2025-12-06,Furniture,Chennai,863,1,863
8913,2024-08-12,Clothing,Chennai,2844,1,2844
8914,2026-05-15,Electronics,Hyderabad,2032,5,10160
8915,2026-04-03,Electronics,Delhi,3340,7,23380
8916,2026-03-10,Furniture,Chennai,541,1,541
8917,2026-06-28,Clothing,Mumbai,1328,1,1328
8918,2025-07-02,Electronics,Chennai,4687,4,18748
8919,2024-08-15,Sports,Chennai,4866,6,29196
8920,2026-01-07,Clothing,Bangalore,961,5,4805
8921,2025-11-20,Electronics,Bangalore,4004,7,28028
8922,2025-05-02,Furniture,Chennai,355,2,710
8923,2024-08-05,Sports,Bangalore,3212,1,3212
8924,2025-11-12,Clothing,Mumbai,2018,8,16144
8925,2026-02-11,Sports,Mumbai,2472,6,14832
8926,2024-10-16,Groceries,Hyderabad,2459,6,14754
8927,2025-06-09,Electronics,Delhi,1060,10,10600
8928,2025-01-23,Clothing,Mumbai,2857,3,8571
8929,2025-07-15,Sports,Chennai,2907,10,29070
8930,2025-10-19,Electronics,Bangalore,3915,7,27405
8931,2024-07-02,Sports,Chennai,1972,8,15776
8932,2024-09-02,Sports,Bangalore,1816,3,5448
8933,2025-05-11,Electronics,Mumbai,3117,1,3117
8934,2024-11-02,Groceries,Mumbai,1790,3,5370
8935,2024-08-29,Electronics,Hyderabad,1641,8,13128
8936,2025-05-23,Sports,Hyderabad,2711,7,18977
8937,2025-12-13,Sports,Delhi,2308,8,18464
8938,2024-09-27,Clothing,Hyderabad,4217,3,12651
8939,2026-04-25,Sports,Bangalore,2267,9,20403
8940,2025-05-01,Electronics,Hyderabad,1728,6,10368
8941,2026-06-28,Sports,Bangalore,4076,1,4076
8942,2024-12-23,Sports,Mumbai,336,10,3360
8943,2025-03-04,Groceries,Chennai,4413,3,13239
8944,2025-06-06,Clothing,Hyderabad,725,9,6525
8945,2026-01-28,Clothing,Mumbai,2308,5,11540
8946,2026-03-04,Furniture,Hyderabad,4492,3,13476
8947,2024-10-22,Furniture,Hyderabad,4840,8,38720
8948,2024-07-05,Electronics,Mumbai,2224,8,17792
8949,2025-05-13,Clothing,Mumbai,586,9,5274
8950,2026-03-30,Electronics,Delhi,3568,6,21408
8951,2025-05-24,Groceries,Mumbai,1179,9,10611
8952,2025-03-09,Clothing,Bangalore,3472,10,34720
8953,2026-04-26,Electronics,Mumbai,4983,6,29898
8954,2024-07-10,Groceries,Delhi,4972,6,29832
8955,2024-10-18,Electronics,Chennai,782,3,2346
8956,2024-09-12,Furniture,Mumbai,1861,9,16749
8957,2025-01-31,Electronics,Mumbai,184,8,1472
8958,2024-12-19,Electronics,Delhi,4330,2,8660
8959,2024-09-11,Furniture,Chennai,4501,10,45010
8960,2024-07-25,Clothing,Delhi,4028,4,16112
8961,2025-11-16,Sports,Hyderabad,561,2,1122
8962,2024-11-19,Furniture,Hyderabad,3533,7,24731
8963,2025-10-14,Furniture,Hyderabad,4298,7,30086
8964,2025-04-25,Groceries,Mumbai,3279,10,32790
8965,2024-07-20,Clothing,Bangalore,946,9,8514
8966,2026-02-16,Clothing,Hyderabad,1720,10,17200
8967,2025-03-17,Electronics,Mumbai,1934,2,3868
8968,2025-01-27,Furniture,Hyderabad,961,5,4805
8969,2026-06-22,Clothing,Mumbai,1876,7,13132
8970,2025-09-28,Electronics,Bangalore,4118,6,24708
8971,2025-08-05,Clothing,Hyderabad,4716,3,14148
8972,2025-09-22,Electronics,Mumbai,2168,10,21680
8973,2024-12-13,Sports,Mumbai,2223,5,11115
8974,2024-11-16,Sports,Chennai,4860,1,4860
8975,2024-09-10,Groceries,Mumbai,1503,7,10521
8976,2024-11-10,Sports,Delhi,3070,3,9210
8977,2024-12-22,Groceries,Mumbai,1102,4,4408
8978,2024-11-29,Clothing,Chennai,2135,1,2135
8979,2025-10-08,Furniture,Mumbai,3986,2,7972
8980,2026-05-28,Furniture,Delhi,3482,1,3482
8981,2024-08-04,Clothing,Chennai,1166,3,3498
8982,2026-01-26,Groceries,Hyderabad,213,9,1917
8983,2026-03-31,Furniture,Bangalore,3914,6,23484
8984,2024-07-10,Clothing,Bangalore,4528,1,4528
8985,2025-04-25,Electronics,Mumbai,4443,7,31101
8986,2025-09-07,Sports,Delhi,4277,1,4277
8987,2025-12-28,Groceries,Chennai,3470,10,34700
8988,2025-03-01,Clothing,Bangalore,4140,7,28980
8989,2025-04-15,Electronics,Chennai,4605,2,9210
8990,2025-06-22,Clothing,Delhi,4247,8,33976
8991,2025-05-29,Furniture,Delhi,3106,8,24848
8992,2025-11-01,Electronics,Chennai,3738,10,37380
8993,2025-06-05,Furniture,Hyderabad,3182,8,25456
8994,2026-05-04,Groceries,Hyderabad,3154,6,18924
8995,2025-01-23,Groceries,Delhi,3932,4,15728
8996,2026-03-22,Groceries,Hyderabad,4178,5,20890
8997,2026-06-25,Furniture,Hyderabad,3058,2,6116
8998,2025-02-13,Groceries,Bangalore,2133,6,12798
8999,2026-06-16,Groceries,Mumbai,3420,3,10260
9000,2025-10-25,Furniture,Hyderabad,3293,1,3293
9001,2025-01-16,Electronics,Bangalore,2052,6,12312
9002,2024-12-20,Sports,Chennai,1994,2,3988
9003,2024-07-30,Sports,Bangalore,4671,10,46710
9004,2026-06-16,Electronics,Hyderabad,4073,7,28511
9005,2025-02-27,Electronics,Delhi,2485,4,9940
9006,2024-06-28,Sports,Delhi,2159,2,4318
9007,2025-06-03,Groceries,Chennai,3967,2,7934
9008,2024-09-04,Furniture,Bangalore,3086,10,30860
9009,2025-08-27,Groceries,Chennai,1140,5,5700
9010,2024-12-01,Furniture,Chennai,822,1,822
9011,2025-05-19,Clothing,Hyderabad,1775,9,15975
9012,2026-03-19,Electronics,Delhi,790,5,3950
9013,2025-02-28,Furniture,Delhi,3395,3,10185
9014,2024-06-30,Clothing,Hyderabad,1790,8,14320
9015,2025-12-22,Clothing,Chennai,4543,5,22715
9016,2024-09-01,Sports,Bangalore,4386,7,30702
9017,2025-04-04,Electronics,Chennai,333,10,3330
9018,2025-08-24,Sports,Chennai,1924,2,3848
9019,2026-03-14,Sports,Delhi,2131,2,4262
9020,2024-12-03,Sports,Chennai,4477,9,40293
9021,2024-12-30,Furniture,Bangalore,1754,1,1754
9022,2024-11-01,Sports,Mumbai,4686,1,4686
9023,2026-01-01,Sports,Hyderabad,4189,6,25134
9024,2024-11-17,Sports,Mumbai,4810,10,48100
9025,2024-08-07,Electronics,Mumbai,3844,3,11532
9026,2025-07-01,Clothing,Chennai,2324,10,23240
9027,2025-12-04,Electronics,Chennai,3370,5,16850
9028,2024-09-15,Clothing,Delhi,3826,8,30608
9029,2024-08-25,Sports,Delhi,3468,2,6936
9030,2024-10-03,Furniture,Chennai,2255,8,18040
9031,2024-07-05,Electronics,Hyderabad,1755,3,5265
9032,2025-04-20,Sports,Chennai,4062,3,12186
9033,2024-09-17,Clothing,Hyderabad,660,9,5940
9034,2025-07-14,Clothing,Bangalore,157,9,1413
9035,2024-08-26,Clothing,Hyderabad,832,3,2496
9036,2025-09-23,Sports,Hyderabad,143,8,1144
9037,2025-08-20,Sports,Mumbai,2360,6,14160
9038,2024-12-17,Clothing,Chennai,196,4,784
9039,2024-09-29,Clothing,Mumbai,257,8,2056
9040,2025-07-16,Groceries,Mumbai,1126,4,4504
9041,2025-06-03,Electronics,Chennai,3948,10,39480
9042,2026-03-26,Clothing,Bangalore,4960,4,19840
9043,2025-11-08,Clothing,Hyderabad,4261,4,17044
9044,2026-02-27,Furniture,Chennai,3928,1,3928
9045,2025-01-10,Sports,Delhi,3811,6,22866
9046,2026-05-04,Groceries,Chennai,3134,10,31340
9047,2025-10-31,Sports,Chennai,4332,10,43320
9048,2026-05-06,Sports,Delhi,912,8,7296
9049,2026-06-21,Groceries,Mumbai,3314,7,23198
9050,2025-04-02,Sports,Chennai,3169,4,12676
9051,2026-04-24,Sports,Delhi,3922,5,19610
9052,2026-02-19,Electronics,Mumbai,2844,2,5688
9053,2025-04-09,Electronics,Delhi,975,2,1950
9054,2024-09-16,Groceries,Hyderabad,1036,2,2072
9055,2025-10-22,Groceries,Hyderabad,3688,5,18440
9056,2026-01-30,Sports,Delhi,714,9,6426
9057,2025-02-01,Clothing,Chennai,3836,4,15344
9058,2025-12-30,Clothing,Hyderabad,2227,5,11135
9059,2024-11-10,Furniture,Delhi,2264,8,18112
9060,2026-04-20,Electronics,Hyderabad,3700,9,33300
9061,2025-10-11,Electronics,Hyderabad,2180,4,8720
9062,2025-09-10,Clothing,Delhi,3447,5,17235
9063,2025-10-31,Furniture,Bangalore,3466,4,13864
9064,2025-04-29,Furniture,Hyderabad,260,1,260
9065,2024-08-18,Furniture,Hyderabad,238,10,2380
9066,2024-09-30,Sports,Bangalore,2127,8,17016
9067,2024-07-06,Sports,Delhi,1362,1,1362
9068,2024-08-04,Clothing,Hyderabad,1521,5,7605
9069,2025-01-08,Furniture,Chennai,893,3,2679
9070,2025-05-04,Sports,Bangalore,179,6,1074
9071,2024-10-14,Groceries,Delhi,220,8,1760
9072,2024-10-08,Clothing,Bangalore,3709,7,25963
9073,2024-09-30,Furniture,Hyderabad,3294,1,3294
9074,2026-03-07,Electronics,Delhi,3072,6,18432
9075,2025-10-22,Furniture,Mumbai,4810,4,19240
9076,2025-02-08,Clothing,Hyderabad,2312,6,13872
9077,2026-02-14,Furniture,Hyderabad,1382,6,8292
9078,2025-05-31,Groceries,Bangalore,2453,8,19624
9079,2025-08-29,Furniture,Bangalore,3452,2,6904
9080,2025-03-01,Sports,Hyderabad,4275,7,29925
9081,2024-07-08,Groceries,Hyderabad,4885,7,34195
9082,2024-11-14,Furniture,Delhi,3828,3,11484
9083,2025-11-07,Electronics,Hyderabad,1918,8,15344
9084,2025-04-09,Groceries,Hyderabad,2481,9,22329
9085,2026-03-24,Electronics,Bangalore,2285,6,13710
9086,2026-05-25,Clothing,Mumbai,877,9,7893
9087,2025-06-15,Groceries,Delhi,769,1,769
9088,2026-05-06,Sports,Hyderabad,2287,1,2287
9089,2026-04-24,Furniture,Mumbai,1833,9,16497
9090,2026-06-27,Groceries,Hyderabad,1786,9,16074
9091,2024-09-28,Furniture,Hyderabad,1207,4,4828
9092,2026-02-24,Clothing,Bangalore,4550,5,22750
9093,2026-01-11,Sports,Hyderabad,3960,7,27720
9094,2025-04-14,Electronics,Mumbai,3453,3,10359
9095,2024-12-27,Sports,Mumbai,2303,1,2303
9096,2024-12-22,Groceries,Delhi,1834,4,7336
9097,2024-11-21,Clothing,Bangalore,2318,10,23180
9098,2026-04-03,Electronics,Mumbai,1010,6,6060
9099,2025-05-26,Furniture,Bangalore,3317,2,6634
9100,2026-04-10,Sports,Delhi,4174,6,25044
9101,2026-06-10,Electronics,Delhi,4867,3,14601
9102,2025-07-19,Furniture,Mumbai,4577,7,32039
9103,2025-06-16,Furniture,Hyderabad,4673,3,14019
